"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Biosphere_reserves_of_Russia"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Stratovolcanoes_of_Russia"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Biosphere_reserves_of_Russia"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Stratovolcanoes_of_Russia"
"http://dbpedia.org/resource/Kronotsky"	"Кроноцкая Сопка"		"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:20th-century_volcanic_events"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Crater_lakes"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:VEI-6_volcanoes"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Stratovolcanoes_of_Russia"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Volcanic_calderas_of_Russia"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:20th-century_volcanic_events"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Crater_lakes"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:VEI-6_volcanoes"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Stratovolcanoes_of_Russia"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Ksudach"	"Ксудач"		"http://dbpedia.org/resource/Category:Volcanic_calderas_of_Russia"
"http://dbpedia.org/resource/Kuntomintar"	"Кунтоминтар"		"http://dbpedia.org/resource/Category:Shiashkotan"
"http://dbpedia.org/resource/Kuntomintar"	"Кунтоминтар"		"http://dbpedia.org/resource/Category:Stratovolcanoes_of_Russia"
"http://dbpedia.org/resource/Kuntomintar"	"Кунтоминтар"		"http://dbpedia.org/resource/Category:Shiashkotan"
"http://dbpedia.org/resource/Kuntomintar"	"Кунтоминтар"		"http://dbpedia.org/resource/Category:Stratovolcanoes_of_Russia"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_volcanoes"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Shield_volcanoes"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_Asia"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_volcanoes"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Shield_volcanoes"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Kebeney"	"Кэбеней"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_Asia"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_volcanoes"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Shield_volcanoes"
