"http://dbpedia.org/resource/Lake_Yonozero"	"Ёнозеро"	"http://dbpedia.org/resource/Category:Lakes_of_Murmansk_Oblast"
"http://dbpedia.org/resource/Lake_Yonozero"	"Ёнозеро"	"http://dbpedia.org/resource/Category:Varzina_basin"
"http://dbpedia.org/resource/Lake_Abrau"	"Абрау (озеро)"	"http://dbpedia.org/resource/Category:Lakes_of_the_Caucasus"
"http://dbpedia.org/resource/Lake_Abrau"	"Абрау (озеро)"	"http://dbpedia.org/resource/Category:Mountain_lakes"
"http://dbpedia.org/resource/Lake_Abrau"	"Абрау (озеро)"	"http://dbpedia.org/resource/Category:Lakes_of_Krasnodar_Krai"
"http://dbpedia.org/resource/Lake_Aike"	"Айке (озеро)"	"http://dbpedia.org/resource/Category:International_lakes_of_Europe"
"http://dbpedia.org/resource/Lake_Aike"	"Айке (озеро)"	"http://dbpedia.org/resource/Category:Kazakhstan–Russia_border"
"http://dbpedia.org/resource/Lake_Aike"	"Айке (озеро)"	"http://dbpedia.org/resource/Category:Lakes_of_Kazakhstan"
"http://dbpedia.org/resource/Lake_Aike"	"Айке (озеро)"	"http://dbpedia.org/resource/Category:Lakes_of_Russia"
"http://dbpedia.org/resource/Lake_Aike"	"Айке (озеро)"	"http://dbpedia.org/resource/Category:International_lakes_of_Asia"
"http://dbpedia.org/resource/Lake_Aike"	"Айке (озеро)"	"http://dbpedia.org/resource/Category:Lakes_of_Orenburg_Oblast"
"http://dbpedia.org/resource/Airag_Lake"	"Айраг-Нуур"	"http://dbpedia.org/resource/Category:Lakes_of_Mongolia"
"http://dbpedia.org/resource/Airag_Lake"	"Айраг-Нуур"	"http://dbpedia.org/resource/Category:Ramsar_sites_in_Mongolia"
"http://dbpedia.org/resource/Airag_Lake"	"Айраг-Нуур"	"http://dbpedia.org/resource/Category:Lakes_of_Mongolia"
"http://dbpedia.org/resource/Airag_Lake"	"Айраг-Нуур"	"http://dbpedia.org/resource/Category:Ramsar_sites_in_Mongolia"
"http://dbpedia.org/resource/Argazi_Reservoir"	"Аргазинское водохранилище"	"http://dbpedia.org/resource/Category:Reservoirs_in_Russia"
"http://dbpedia.org/resource/Argazi_Reservoir"	"Аргазинское водохранилище"	"http://dbpedia.org/resource/Category:Reservoirs_in_Chelyabinsk_Oblast"
"http://dbpedia.org/resource/Argazi_Reservoir"	"Аргазинское водохранилище"	"http://dbpedia.org/resource/Category:Lakes_of_Chelyabinsk_Oblast"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Freshwater_ecoregions"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lakes_of_Russia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:World_Heritage_Sites_in_Russia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Articles_containing_video_clips"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Extreme_points_of_Earth"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Rift_lakes"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Biosphere_reserves_of_Russia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lake_Baikal"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lakes_of_Irkutsk_Oblast"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lakes_of_the_Republic_of_Buryatia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Landforms_of_Irkutsk_Oblast"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Landforms_of_Siberia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Natural_history_of_Siberia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Visitor_attractions_in_Irkutsk_Oblast"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Visitor_attractions_in_the_Republic_of_Buryatia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Freshwater_ecoregions"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lakes_of_Russia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:World_Heritage_Sites_in_Russia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Articles_containing_video_clips"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Extreme_points_of_Earth"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Rift_lakes"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Biosphere_reserves_of_Russia"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lake_Baikal"
"http://dbpedia.org/resource/Lake_Baikal"	"Байкал"	"http://dbpedia.org/resource/Category:Lakes_of_Irkutsk_Oblast"
