"http://dbpedia.org/resource/Angara_River"	"Ангара"		"http://dbpedia.org/resource/Category:Rivers_of_Irkutsk_Oblast"
"http://dbpedia.org/resource/Angara_River"	"Ангара"		"http://dbpedia.org/resource/Category:Rivers_of_Krasnoyarsk_Krai"
"http://dbpedia.org/resource/Angara_River"	"Ангара"		"http://dbpedia.org/resource/Category:Yenisei_basin"
"http://dbpedia.org/resource/Andi_Koysu"	"Андийское Койсу"		"http://dbpedia.org/resource/Category:Tributaries_of_the_Caspian_Sea"
"http://dbpedia.org/resource/Andi_Koysu"	"Андийское Койсу"		"http://dbpedia.org/resource/Category:Rivers_of_Georgia_(country)"
"http://dbpedia.org/resource/Andi_Koysu"	"Андийское Койсу"		"http://dbpedia.org/resource/Category:Rivers_of_Dagestan"
"http://dbpedia.org/resource/Andi_Koysu"	"Андийское Койсу"		"http://dbpedia.org/resource/Category:Tributaries_of_the_Caspian_Sea"
"http://dbpedia.org/resource/Andi_Koysu"	"Андийское Койсу"		"http://dbpedia.org/resource/Category:Rivers_of_Georgia_(country)"
"http://dbpedia.org/resource/Andi_Koysu"	"Андийское Койсу"		"http://dbpedia.org/resource/Category:Rivers_of_Dagestan"
"http://dbpedia.org/resource/Andoga_River"	"Андога"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Andoga_River"	"Андога"		"http://dbpedia.org/resource/Category:Rivers_of_Vologda_Oblast"
"http://dbpedia.org/resource/Andoga_River"	"Андога"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Andoga_River"	"Андога"		"http://dbpedia.org/resource/Category:Rivers_of_Vologda_Oblast"
"http://dbpedia.org/resource/Andoma_River"	"Андома"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Andoma_River"	"Андома"		"http://dbpedia.org/resource/Category:Rivers_of_Vologda_Oblast"
"http://dbpedia.org/resource/Andoma_River"	"Андома"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Andoma_River"	"Андома"		"http://dbpedia.org/resource/Category:Rivers_of_Vologda_Oblast"
"http://dbpedia.org/resource/Anish_River"	"Аниш (приток Волги)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Anish_River"	"Аниш (приток Волги)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Anish_River"	"Аниш (приток Волги)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Anyl_River"	"Аныль"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Anyl_River"	"Аныль"		"http://dbpedia.org/resource/Category:Rivers_of_the_Komi_Republic"
"http://dbpedia.org/resource/Anyl_River"	"Аныль"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Anyl_River"	"Аныль"		"http://dbpedia.org/resource/Category:Rivers_of_the_Komi_Republic"
"http://dbpedia.org/resource/Argun_River_(Caucasus)"	"Аргун (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Georgia_(country)"
"http://dbpedia.org/resource/Argun_River_(Caucasus)"	"Аргун (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Chechnya"
"http://dbpedia.org/resource/Argun_River_(Caucasus)"	"Аргун (река)"		"http://dbpedia.org/resource/Category:International_rivers_of_Asia"
"http://dbpedia.org/resource/Argun_River_(Caucasus)"	"Аргун (река)"		"http://dbpedia.org/resource/Category:International_rivers_of_Europe"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Border_rivers"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:International_rivers_of_Asia"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Amur_basin"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:China–Russia_border"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Rivers_of_Inner_Mongolia"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Rivers_of_Zabaykalsky_Krai"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Border_rivers"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:International_rivers_of_Asia"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Amur_basin"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:China–Russia_border"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Rivers_of_Inner_Mongolia"
"http://dbpedia.org/resource/Argun_River_(Asia)"	"Аргунь"		"http://dbpedia.org/resource/Category:Rivers_of_Zabaykalsky_Krai"
"http://dbpedia.org/resource/Arsenyevka_River"	"Арсеньевка"		"http://dbpedia.org/resource/Category:Rivers_of_Primorsky_Krai"
"http://dbpedia.org/resource/Arsenyevka_River"	"Арсеньевка"		"http://dbpedia.org/resource/Category:Rivers_of_Primorsky_Krai"
"http://dbpedia.org/resource/Asovka_River"	"Асовка"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Asovka_River"	"Асовка"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Assa_River_(Sunzha_River)"	"Асса (приток Сунжи)"		"http://dbpedia.org/resource/Category:Rivers_of_Ingushetia"
"http://dbpedia.org/resource/Assa_River_(Sunzha_River)"	"Асса (приток Сунжи)"		"http://dbpedia.org/resource/Category:Rivers_of_Georgia_(country)"
"http://dbpedia.org/resource/Assa_River_(Sunzha_River)"	"Асса (приток Сунжи)"		"http://dbpedia.org/resource/Category:Rivers_of_Chechnya"
"http://dbpedia.org/resource/Assa_River_(Sunzha_River)"	"Асса (приток Сунжи)"		"http://dbpedia.org/resource/Category:Rivers_of_Ingushetia"
"http://dbpedia.org/resource/Assa_River_(Sunzha_River)"	"Асса (приток Сунжи)"		"http://dbpedia.org/resource/Category:Rivers_of_Georgia_(country)"
"http://dbpedia.org/resource/Assa_River_(Sunzha_River)"	"Асса (приток Сунжи)"		"http://dbpedia.org/resource/Category:Rivers_of_Chechnya"
"http://dbpedia.org/resource/Ashit_River"	"Ашит (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Ashit_River"	"Ашит (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Barda_River"	"Барда (приток Сылвы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Barda_River"	"Барда (приток Сылвы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bartym_River"	"Бартым (приток Шаквы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bartym_River"	"Бартым (приток Шаквы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bezdna_River,_Tatarstan"	"Бездна (приток Волги)"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Bezdna_River,_Tatarstan"	"Бездна (приток Волги)"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Bezdna_River,_Chuvashia"	"Бездна (приток Суры)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Bezdna_River,_Chuvashia"	"Бездна (приток Суры)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Belaya_River_(Kama)"	"Белая (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_Bashkortostan"
"http://dbpedia.org/resource/Belaya_River_(Kama)"	"Белая (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_Bashkortostan"
"http://dbpedia.org/resource/Belaya_River_(Imandra)"	"Белая (река, впадает в Большую Имандру)"		"http://dbpedia.org/resource/Category:Niva_basin"
"http://dbpedia.org/resource/Belaya_River_(Imandra)"	"Белая (река, впадает в Большую Имандру)"		"http://dbpedia.org/resource/Category:Rivers_of_Murmansk_Oblast"
"http://dbpedia.org/resource/Belaya_River_(Imandra)"	"Белая (река, впадает в Большую Имандру)"		"http://dbpedia.org/resource/Category:Niva_basin"
"http://dbpedia.org/resource/Belaya_River_(Imandra)"	"Белая (река, впадает в Большую Имандру)"		"http://dbpedia.org/resource/Category:Rivers_of_Murmansk_Oblast"
"http://dbpedia.org/resource/Berezayka_River"	"Березайка (река)"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Berezayka_River"	"Березайка (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Tver_Oblast"
"http://dbpedia.org/resource/Berezayka_River"	"Березайка (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Novgorod_Oblast"
"http://dbpedia.org/resource/Berezayka_River"	"Березайка (река)"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Berezayka_River"	"Березайка (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Tver_Oblast"
"http://dbpedia.org/resource/Berezayka_River"	"Березайка (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Novgorod_Oblast"
"http://dbpedia.org/resource/Beryozovaya_River"	"Берёзовая (приток Колвы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Beryozovaya_River"	"Берёзовая (приток Колвы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Beryozovka_River_(Perm_Krai)"	"Берёзовка (река, впадает в Чусовское озеро)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Beryozovka_River_(Perm_Krai)"	"Берёзовка (река, впадает в Чусовское озеро)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Biya_River"	"Бия"		"http://dbpedia.org/resource/Category:Rivers_of_the_Altai_Republic"
"http://dbpedia.org/resource/Biya_River"	"Бия"		"http://dbpedia.org/resource/Category:Ob_basin"
"http://dbpedia.org/resource/Biya_River"	"Бия"		"http://dbpedia.org/resource/Category:Rivers_of_Altai_Krai"
"http://dbpedia.org/resource/Biya_River"	"Бия"		"http://dbpedia.org/resource/Category:Rivers_of_the_Altai_Republic"
"http://dbpedia.org/resource/Biya_River"	"Бия"		"http://dbpedia.org/resource/Category:Ob_basin"
"http://dbpedia.org/resource/Biya_River"	"Бия"		"http://dbpedia.org/resource/Category:Rivers_of_Altai_Krai"
"http://dbpedia.org/resource/Bolshaya_Zolotanka_River"	"Большая Золотанка"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bolshaya_Zolotanka_River"	"Большая Золотанка"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bolshaya_Kokshaga_River"	"Большая Кокшага"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Bolshaya_Kokshaga_River"	"Большая Кокшага"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Bolshaya_Kokshaga_River"	"Большая Кокшага"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Bolshaya_Kokshaga_River"	"Большая Кокшага"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Bolshaya_Kumina_River"	"Большая Кумина"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bolshaya_Kumina_River"	"Большая Кумина"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bolshaya_Lyampa"	"Большая Лямпа"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bolshaya_Lyampa"	"Большая Лямпа"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bolshaya_Nevka_River"	"Большая Невка"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Bolshaya_Nevka_River"	"Большая Невка"		"http://dbpedia.org/resource/Category:Rivers_and_canals_of_Saint_Petersburg"
"http://dbpedia.org/resource/Bolshoy_Ik_River"	"Большой Ик (приток Сакмары)"		"http://dbpedia.org/resource/Category:Rivers_of_Orenburg_Oblast"
"http://dbpedia.org/resource/Bolshoy_Ik_River"	"Большой Ик (приток Сакмары)"		"http://dbpedia.org/resource/Category:Rivers_of_Bashkortostan"
"http://dbpedia.org/resource/Bolshoy_Irgiz_River"	"Большой Иргиз"		"http://dbpedia.org/resource/Category:Rivers_of_Samara_Oblast"
